revision_id,quality_prediction,Probability B,Probability C,Probability FA,Probability GA,Probability Start,Probability Stub
1233091293,C,0.10560661873804511,0.45056680563601464,0.00562511360648408,0.016620469986429524,0.4030728034197731,0.01850818861325365
1227798452,Start,0.16888711048742847,0.3084513717304093,0.007485861490828085,0.07774895512671487,0.3979614193779317,0.039465281786687796
1238915793,Start,0.20324267143147942,0.3263939346408618,0.005546282911788117,0.11354584710804334,0.33854894073492436,0.012722323172902948
1227623663,Stub,0.007862016336361997,0.01264213180757844,0.0016520379615311818,0.0036819232420678646,0.03994758313102455,0.9342143075214361
1193622801,C,0.21131549250817097,0.5009932412933845,0.009762561813147864,0.1263052311537323,0.14285772922244108,0.008765744009123264
1240107237,FA,0.131410870761335,0.06321564810977312,0.5112775393243001,0.2640348581378731,0.02314231326290375,0.006918770403814851
1225247475,Stub,0.009164613829832143,0.028778682646283787,0.001933994318842237,0.004047411775249243,0.05573882639630291,0.9003364710334897
1234517177,Start,0.06897004903591576,0.30651747003286267,0.006453236124005905,0.015374105598354754,0.5708044683459019,0.03188067086295881
1238415935,Start,0.048694895445825295,0.1366251755709165,0.005164456283461808,0.009874597922209063,0.6351903577066088,0.16445051707097846
1243507990,C,0.23408407305765705,0.48664278196977667,0.007233870658727029,0.030256568989266302,0.22957351072038734,0.012209194604185672
1239091687,C,0.1570938106390906,0.6433115887854757,0.0068685270610893264,0.10556671868814757,0.08160539705648927,0.005553957769707668
1243523143,Start,0.11017804961828434,0.2605482698538757,0.006241981633535074,0.034660146243343945,0.5677301403271384,0.020641412323822442
1241434918,Start,0.06600599603146298,0.2046726494701224,0.005144156464111129,0.022440619348250385,0.6592356058396536,0.04250097284639939
1226223919,Stub,0.018426709352340587,0.026406387534276193,0.0033232805840292803,0.006698716300353425,0.14132493186798764,0.8038199743610129
1243507993,Start,0.1609278384772179,0.1525536505126808,0.006729214699852404,0.018636314433144646,0.5615158705431449,0.09963711133395937
1242914466,C,0.31549002108830965,0.39406631530558794,0.0073266591554228475,0.15741029577287327,0.11670600523911004,0.009000703438696293
1245769290,FA,0.18063235462270377,0.12303059282555356,0.5580219326063304,0.11718302687721333,0.015425542468337486,0.005706550599861431
1247766173,C,0.18642442140452037,0.41698279642574726,0.0069514541632858945,0.057957760055247824,0.3179022403835362,0.01378132756766259
1226339054,Stub,0.00572130264332222,0.0057044766304267785,0.001132168175586216,0.0017812674655693285,0.013114684626164679,0.9725461004589308
1247374009,C,0.19066033927725598,0.5500659081733921,0.014331435027078213,0.09031350944502331,0.14366435459020266,0.010964453487047873
1247976080,Start,0.023259197686204245,0.04774011749570087,0.004076940858702306,0.0073136198173136,0.6642208307710266,0.25338929337105254
1242072670,C,0.20384002678536609,0.426174451543085,0.007156269459184255,0.09293894570963851,0.261577007180245,0.008313299322481208
1232888485,Start,0.2020425982355017,0.20262315649361431,0.0065949982965130645,0.06716528993343383,0.4469143662999135,0.07465959074102371
1234507221,C,0.22223952846595305,0.3901376132100373,0.05447553724268498,0.2980072834101484,0.02953820036427863,0.005601837306897599
1232587321,Start,0.12775376452066564,0.4018854606906158,0.006348814071693483,0.033280420458519346,0.4193275622711007,0.011403977987405018
1215793256,Start,0.14107376863920804,0.39673876584705764,0.005119073018638564,0.008355770103020696,0.4373399789915806,0.01137264340049445
1115935468,C,0.21217810352366656,0.36535990855971834,0.013227484038730926,0.17317904616976368,0.22863317698231686,0.007422280725803513
1236408162,Stub,0.03397636292243707,0.06130202187535368,0.0043099454124396145,0.012762223424705515,0.3816586274000858,0.5059908189649782
1227623813,Start,0.023302844253430273,0.07933013534333169,0.003751318948118684,0.008742133062647713,0.6177730785748754,0.26710048981759626
1245068603,C,0.08028603703153472,0.4978434394693387,0.004582828390232462,0.006997137012113527,0.40036375895925996,0.009926799137520712
1247898976,Start,0.1639104018136491,0.24048293568912324,0.009373278629664453,0.09060066317032028,0.2940939617016592,0.20153875899558374
1222103574,Stub,0.028587532403480706,0.06220595889599429,0.004305530791435312,0.015248563663453143,0.3981843899606134,0.4914680242850233
1236334617,Start,0.0753686968940831,0.19139689559756104,0.00557748393716764,0.025674422908809526,0.657549105190569,0.04443339547180991
1243523067,C,0.26603469292768483,0.4649022890127819,0.006310851815724152,0.04685072170595152,0.20741733036983348,0.00848411416802397
1236334421,Start,0.1212529951293978,0.2745909901474011,0.005612738046816731,0.022721584485136018,0.5545187994099567,0.02130289278129147
1243522972,Stub,0.005167222844198154,0.005185305780346203,0.001027893942722563,0.0016089574218692878,0.009663089585822243,0.9773475304250416
1231615289,Start,0.11208428949888039,0.29748906009360065,0.007314912800245255,0.0260350382895338,0.501216309818087,0.055860389499652975
1180190049,Stub,0.006459260898143423,0.01035946630607248,0.001232482075631613,0.0028995190055259696,0.02139859141852887,0.9576506802960976
1245227544,GA,0.1815724923041238,0.11804290675175103,0.22591017006144967,0.45085784106000365,0.018011305215312988,0.005605284607358717
1208194413,Start,0.04724153718143554,0.21185934767622366,0.005964732530591128,0.014198314084200357,0.5867724734543897,0.13396359507315972
1214952087,B,0.3069577561066559,0.2805744951309,0.007466284490047023,0.08284983797986661,0.30624940757968816,0.01590221871284235
1227623541,Stub,0.007923333344265428,0.018065822935570477,0.0018104638876923597,0.004076007160386089,0.08841613234698897,0.8797082403250968
1225988181,Stub,0.009094453304796501,0.01665583968305972,0.0019955964928498773,0.004403310404196376,0.08252492512679947,0.8853258749882981
1241436446,Start,0.04407918871942957,0.16066871410276123,0.004486411927262951,0.007281998524446788,0.732687913262126,0.05079577346397351
1195019933,Start,0.057508141491755385,0.04577666970136135,0.004450916612035146,0.00663313573075302,0.8356458813602106,0.049985255103884456
1153657412,Start,0.059043555657604135,0.16435045377869348,0.004679543695572879,0.008202588066011724,0.7140134646571946,0.04971039414492334
1174354877,Stub,0.00691270119710745,0.009272607046837737,0.0013528601578357419,0.0028172423813088323,0.017313905247380024,0.9623306839695301
1240795935,C,0.08467699887428393,0.6453014323367043,0.003802426481870261,0.04343071819714836,0.2175602312881349,0.005228192821858023
1174219428,Stub,0.00623586326350471,0.0075349065777739555,0.001153506402709811,0.0023008452571459527,0.016102285051247688,0.9666725934476178
1133055905,C,0.2185254648950966,0.519108913034932,0.007684524854495002,0.027603228737711,0.2208454724516208,0.006232396026144649
1193596060,GA,0.1840410354117823,0.3296373546747369,0.013530712844704555,0.3587054420738555,0.10813158188715953,0.005953873107761046
1238159043,Stub,0.009024532920733644,0.01605096653191504,0.0017806993013238495,0.0038511938926765145,0.08397735332929067,0.8853152540240603
1117846787,Stub,0.007623759712492821,0.01798864592887821,0.0018443661890035017,0.003437362811507436,0.060101697237514455,0.9090041681206035
1244076107,Start,0.03269842850442003,0.0728122390458745,0.00454886966426453,0.012059174527714843,0.5850890041098378,0.29279228414788827
1229089252,C,0.2797842701826454,0.3693439121959376,0.024376301825695938,0.15314362578040663,0.14642059438510885,0.02693129563020593
1036408754,Stub,0.00850619845895448,0.012977591258996134,0.00167606378852272,0.003785077695734892,0.03558910518864041,0.9374659636091514
1241435562,C,0.16817226033217952,0.3898172081235458,0.006905610904614907,0.03973845411818208,0.3811182663878241,0.014248200133653435
1209099891,Start,0.0566000117481906,0.22989735935714772,0.005641924401714389,0.015039132847949707,0.5899691948984515,0.10285237674654608
1220213589,C,0.1184376638508352,0.45873298880127567,0.006151652431132278,0.02343603832676822,0.3826417466786068,0.010599909911381863
1221494976,Start,0.04973966439750398,0.19424987621463727,0.00540113820921309,0.01208254219837399,0.6831625104209793,0.055364268559292405
1187583083,Start,0.07490526068504288,0.12260706930211246,0.00585949350987598,0.011480299380747195,0.698874657799062,0.08627321932315933
1218312060,Stub,0.007008749789675697,0.011151043047844518,0.001356367370343444,0.0029885914535290447,0.017281238571218455,0.9602140097673889
1215884348,Stub,0.012763485929252714,0.021860002183358474,0.002544441413806501,0.0051732561626672445,0.17217608042958427,0.7854827338813307
395521877,Stub,0.007552626181818252,0.007485035616965238,0.0016718694722443793,0.0023015149548116626,0.03833155994526718,0.9426573938288934
1233866042,Start,0.02690717895874949,0.05491693998162968,0.005136395483748386,0.008584863249390453,0.6518080422868603,0.2526465800396217
1100828466,Stub,0.007121493265358668,0.011077435088714154,0.0015220156119608317,0.0034111251089416618,0.02889315860400857,0.947974772321016
1217162203,Start,0.039791548857945724,0.26997540050655094,0.0033799091253352946,0.007309522571598897,0.6660294477455703,0.013514171192998829
1139514275,Start,0.05064197982177778,0.11989092776281222,0.005328848528868516,0.019367450502793742,0.6728017578460239,0.13196903553772385
1121164966,Stub,0.006194970173301632,0.008117036010433579,0.001234158789814937,0.002569054692948662,0.013490918789187517,0.9683938615443137
1189600825,Stub,0.008206565543139237,0.01394708291754992,0.001613791352714323,0.0037212705170624988,0.020909873045193778,0.9516014166243403
1214958856,Start,0.09650945164139198,0.32806517031968013,0.0048231172807219206,0.009949653238281887,0.5292787271889091,0.03137388033101497
1243344552,Stub,0.008674517292068123,0.009090607644447397,0.001532279819827061,0.002627493608533657,0.025684544112743853,0.95239055752238
1226706928,C,0.1261630030256577,0.438589543158597,0.0059901619126625704,0.014830720915962988,0.4053081849515963,0.009118386035523418
1191275971,GA,0.1661632091936328,0.3896957175567241,0.008452384341161755,0.39027294678519364,0.04066759688707325,0.004748145236214498
1225554044,Start,0.018335302329172118,0.034850725094017806,0.0037535627352369935,0.005291506129976774,0.6192913109423975,0.3184775927691988
1210656703,Start,0.03140684730661083,0.14098816339256143,0.0048954718584633666,0.011146719696786548,0.6976449872003926,0.11391781054518513
1173967196,Start,0.05871450956841898,0.26344560297863584,0.0055344098477203086,0.011130076388765174,0.6291326715875285,0.03204272962893123
1220980390,C,0.12847135550176247,0.7989736620857983,0.004624919559589213,0.005513444202902537,0.05955775375071455,0.002858864899232805
1240158146,Stub,0.009274542228991541,0.01362768210162082,0.0018665887576241207,0.0041753297629633325,0.07024566187912175,0.9008101952696784
1185739645,Stub,0.016540840466419383,0.04090489515843852,0.0028919311957104673,0.006554632089247615,0.1954033562642947,0.7377043448258894
1235129120,Stub,0.011075766844340269,0.021552384054689462,0.0022057821297883132,0.0043083426779913815,0.12875794525588946,0.8320997790373011
1174014061,Stub,0.012498217260786185,0.02647103321448354,0.0022957855328975727,0.005419905760976034,0.07748055564125361,0.875834502589603
1164900220,Stub,0.015031157610195136,0.02373305602013313,0.0028841920548047808,0.0058348610698901685,0.3924202679828381,0.5600964652621386
1248266864,Stub,0.00911586001400106,0.014498646835522112,0.0017092423606717539,0.0038306844072123303,0.041514897489544726,0.9293306688930479
1180976983,Stub,0.008452339624778836,0.017101934454305356,0.0018300325206289444,0.004340375446543299,0.07783697325729155,0.8904383446964521
1248620062,C,0.1328185466948828,0.4799389226723438,0.005872425627980302,0.029216521108575942,0.34563798614039665,0.00651559775582034
1123581664,Start,0.06491660755417378,0.16948340663016073,0.00620601855769296,0.008007005479163274,0.7208915550665688,0.030495406712240457
1193837597,Stub,0.007428176778901477,0.010345209388912122,0.0015294071983912804,0.0032623257308709427,0.037235544058741805,0.9401993368441824
1130269382,Start,0.03062122642985153,0.0788254980263106,0.0049870815596904355,0.009653412251060657,0.5671629587213248,0.308749823011762
1246396121,C,0.2793816117913895,0.5656375074399238,0.0426767494908268,0.07799440635822864,0.028836192436833673,0.005473532482797519
1106394242,Stub,0.009315848942122791,0.015952599962382137,0.001969943654328155,0.004645246267206227,0.07130323744063632,0.8968131237333244
1242619513,Stub,0.006899135043254576,0.009701389970848762,0.0013713421382415966,0.0031034928834914595,0.026339441660012442,0.952585198304151
1227261395,Stub,0.014095783117271173,0.015947479370090646,0.0023687657350030234,0.004332933057622337,0.23564989154424928,0.7276051471757636
1249145342,Stub,0.011039076812989986,0.020220744495058493,0.00205772377705154,0.00434564913170649,0.10286594439574494,0.8594708613874485
1245230730,C,0.3438230332926665,0.4298393668208561,0.008316710712057192,0.07668233816672301,0.12451142408744682,0.01682712692025026
1246218553,C,0.14110064507073342,0.41139446393910944,0.00620857970980522,0.07073387480847161,0.3621698052628354,0.008392631209045043
1210382017,Start,0.02990927713476038,0.07636585555840854,0.0034317029477806513,0.008722931673577478,0.4971862303125837,0.3843840023728894
1227261426,Start,0.03613095490766252,0.10305313499458818,0.004709653977462292,0.009170860594487051,0.6791215224141202,0.16781387311167975
1242429887,Stub,0.04466965082484537,0.06551615305222339,0.0045222072500016065,0.009202747145684148,0.3839870813914325,0.4921021603358129
1211467310,C,0.15245603464922355,0.4208461463910194,0.00667832301963885,0.014022862250727462,0.38609448810473046,0.01990214558466016
1145626271,Start,0.039510548534377916,0.09724474344331314,0.003445054391433738,0.006395130575224272,0.7162423510288178,0.1371621720268331
1203520512,C,0.07379532416719999,0.5264044069076075,0.003586851583531847,0.006452526645537408,0.37806806152650013,0.011692829169623302
1242619858,Stub,0.009794838623901908,0.017532138625602725,0.002001765937923969,0.004740767149488765,0.07269675558802818,0.8932337340750545
1246218881,Start,0.12259149155821829,0.40265229266744407,0.004665247418440902,0.01316779012198508,0.4414527004868697,0.0154704777470419
1149096884,Stub,0.007357060462292092,0.011148655724062205,0.0014484353062109666,0.002965528594163133,0.027588700423553096,0.9494916194897184
1225564389,Start,0.02815328642775888,0.07534962831947152,0.004479262694003667,0.0077290878796489335,0.653133214282162,0.2311555203969549
1179850177,Stub,0.014371315644209744,0.02214383457672031,0.0027888354463392225,0.005728601683416128,0.09575234029911496,0.8592150723501997
1237096837,Start,0.0692919161888436,0.2666849316748487,0.004555825286355312,0.009161426759870023,0.6322989609032038,0.01800693918687862
1239572304,C,0.23021221228815245,0.6247955766656771,0.03846585333050526,0.09127796547505998,0.011952280489704838,0.0032961117509004855
1246218251,Start,0.10564143878092319,0.3493149302759943,0.0052371062682551464,0.06325135035731408,0.467935573290684,0.008619601026829399
1246218215,Start,0.03328964107336363,0.08957935866190017,0.003407027149274398,0.007347601757678605,0.6032508151639864,0.26312555619379674
1249249650,C,0.14674708616011697,0.7265228550171793,0.00481225064222484,0.010879866293980635,0.10739941837626786,0.003638523510230442
1246218847,Start,0.2133961700271156,0.31322438132629216,0.007843208584314827,0.04359726456449755,0.39511212731058476,0.026826848187195235
1244792376,Start,0.03501678247480789,0.12836001990809442,0.003814364035077964,0.006955536316789353,0.7585302081994615,0.0673230890657688
1245769154,Start,0.06069509329347378,0.19696551774745844,0.004081008069260558,0.007936735448888706,0.6884362028862198,0.04188544255469883
1242620013,Stub,0.006491465058416876,0.00910389208046762,0.0013153347080929508,0.002941940232555261,0.03088348027855121,0.949263887641916
1244367159,C,0.29801124995075623,0.5290058236710086,0.006068945077229336,0.02892538764376755,0.13195694631624044,0.006031647340997763
1246218102,FA,0.17198698874279986,0.09752023327496714,0.6145032009418434,0.09662456980908198,0.014214638394494527,0.0051503688368130214
1247626057,Stub,0.013830218817773137,0.029332021960978588,0.0030388072623129024,0.005662839467460681,0.15896265578906665,0.7891734567024079
1130694664,Stub,0.012955374633526683,0.025312273302849346,0.0024972589352559205,0.005596935828856842,0.1968872322104603,0.756750925089051
1225782262,Stub,0.02179648437908865,0.06280866247081775,0.003879140011599525,0.006643072597665697,0.3107038236875408,0.5941688168532875
957199596,Stub,0.01708511538494191,0.023434348928776057,0.0024145793469026885,0.005000536051905321,0.28915980288410176,0.6629056174033723
1208274112,Start,0.06987998761642246,0.19133852544876118,0.007043131057291864,0.0367034312715922,0.6192694424917577,0.07576548211417469
1227261336,Stub,0.010443149656288635,0.013644792323697636,0.001831802121504497,0.0033894443194922392,0.11666791522445487,0.8540228963545621
1180804922,Stub,0.039623535141391227,0.06758028915447464,0.004172259378204197,0.023715305667675966,0.42935202063181904,0.4355565900264349
1237461240,Stub,0.006745697957305154,0.007459841088673482,0.0012339260093557135,0.002194873969292858,0.019723482394888234,0.9626421785804845
1188245774,Start,0.021983396665489256,0.03734363019741608,0.0032665020627314313,0.005746251554670368,0.4822432932949451,0.4494169262247478
1192322872,Start,0.11231369232291698,0.3383796235682212,0.004873462006879772,0.010507400927247779,0.5209718847408518,0.012953936433882415
1246218772,C,0.19908844807524168,0.4206378442854723,0.013538660531604766,0.31182968558985275,0.05009706733318701,0.004808294184641564
1246219040,C,0.1481507433179492,0.8003693156436844,0.008997744176666848,0.008381519612543624,0.03158180487234871,0.0025188723768072635
1223123873,Start,0.05485096509399776,0.284693798416079,0.005106742625836804,0.008189432747774696,0.5693066234320373,0.0778524376842744
1196178615,C,0.12346968853494338,0.5398414791717367,0.0038538534372460397,0.007413227584112548,0.31894278318387065,0.006478968088090743
1146487630,Start,0.03674895345177257,0.0464582367055405,0.0048628174287684,0.014725771787196064,0.6597233260585236,0.23748089456819893
1243351560,Stub,0.006157044856703088,0.005323372754730578,0.0015059612776721994,0.0018317864253374191,0.028706588557973495,0.9564752461275832
1246218785,Start,0.20155038265960962,0.2736904182599539,0.006602699169211296,0.04558308239942737,0.4531450751074922,0.01942834240430565
1186170185,Stub,0.009726490040865652,0.015663663144637175,0.0019806694659943182,0.004161382794014775,0.09660950348267552,0.8718582910718125
1243347736,Start,0.023941895909892413,0.07486707656528369,0.004046382818095898,0.006603857935577673,0.7940002667500236,0.09654052002112691
1243880685,Start,0.06915114049559584,0.21257875672227577,0.005835421134465515,0.013634532508553203,0.6505699697801437,0.048230179358965945
1212880453,Start,0.02606049287666089,0.05238915347587115,0.004229534182014521,0.005909439672230489,0.7520238113843277,0.15938756840889517
1186292250,Stub,0.018274396083269008,0.03248041261222072,0.0033956090719800477,0.007148477815959578,0.27961460605456034,0.6590864983620104
1217485696,C,0.2488050393457267,0.532276817466057,0.006554602136225898,0.10037730291231108,0.10666931171917479,0.005316926420504407
1246861962,C,0.21654647033313007,0.4314654067211208,0.006225010369139032,0.105631379239156,0.22863106734736124,0.011500665990092937
1112274488,Start,0.10170452938727631,0.27600768754836436,0.00675797807747363,0.013548808191129223,0.5584359496061688,0.043545047189587766
1242893918,Start,0.023093312503407775,0.05709556481631032,0.004428888115250059,0.00833477477092692,0.5907611597948126,0.31628629999929236
1200126483,Start,0.046789621354596196,0.13243155495986625,0.00546755586327829,0.022654138733782317,0.6588644757912993,0.13379265329717774
1237644052,Start,0.10042970077726696,0.25917257824260453,0.006861339475768778,0.02571967966713366,0.54470519717554,0.06311150466168598
1216930716,Start,0.0854010576359824,0.26834131451163185,0.007038794050181897,0.018014282850629972,0.5763350328933285,0.04486951805824547
1215933839,Start,0.07017056407054276,0.1720626546141787,0.004766063774622745,0.023551284663139542,0.695767285626636,0.033682147250880194
1209006227,Stub,0.009618269560816182,0.013399034042172782,0.0018513460691765666,0.003945434940879639,0.07697295628442212,0.8942129591025327
1235477428,Start,0.08494511888674215,0.1980374145998911,0.00567039426096983,0.04060935431727722,0.6314596857855894,0.039278032149530316
1203541349,Stub,0.007187325053994139,0.009463772676384642,0.0013764026919897714,0.002869258184456718,0.01860840501920821,0.9604948363739665
1247954393,Start,0.19267858825767967,0.3070922651469854,0.006372842078760032,0.022493734118472993,0.4474826627007641,0.023879907697337898
1216179522,C,0.18542762254823306,0.5202764647293855,0.009467468867314597,0.2203886209736752,0.05889301517854137,0.005546807702850348
1228185867,Start,0.12702710497996353,0.25187420305652997,0.0060506927296146975,0.039361948490894416,0.548189482860209,0.0274965678827884
1246219145,FA,0.16514435580579054,0.1139891068529933,0.5938193082454444,0.10728103696937893,0.014505658873118972,0.00526053325327403
1227282963,Start,0.1142843375527176,0.2908461107848457,0.007538674732555481,0.09999500989513932,0.4520345770976175,0.03530128993712456
1242935342,C,0.19735560533232507,0.368159731571057,0.05235113658410367,0.3597177276651219,0.017538121752568813,0.004877677094823475
1217991983,Start,0.05518154187237472,0.09737334203592753,0.004481650511848888,0.007372341612767619,0.7967445352452385,0.038846588721842844
1197438913,Start,0.05815553928282235,0.1489969834057334,0.004854900552219444,0.01557580676962133,0.6546075877986421,0.11780918219096119
1244754119,Start,0.05723486585686398,0.14102506494964387,0.005032305310187621,0.013848813850351136,0.7058927956056245,0.07696615442732878
1246452294,C,0.35198479098640545,0.46161979300668793,0.009151143061771968,0.02650959836791764,0.1363796450057683,0.014355029571448841
1246218392,C,0.19267573957305345,0.4133821523043981,0.012655302673837271,0.2380818910737971,0.13666656480957204,0.006538349565342119
1247684886,C,0.17296341081202338,0.49686409379676694,0.009115145165770926,0.11912072023254315,0.19443510455072255,0.007501525442173248
1248108232,Start,0.04297822253298302,0.17281336795994073,0.005840648432302808,0.012222917070871532,0.7153147811240615,0.05083006287984025
1196364434,C,0.2035600005729734,0.4569973924371045,0.016295399689884058,0.22536078836227563,0.08619014742164734,0.011596271516114988
1088363736,Start,0.1684096578333139,0.16116814628675744,0.006049124408248567,0.011918446401945075,0.6259250988809864,0.02652952618874868
1244452248,Start,0.10170240376106582,0.4099262109392061,0.004678641269112582,0.008242762582363738,0.4683733632351003,0.007076618213151522
1171957107,C,0.257611093456375,0.35195675985407066,0.008568574173289883,0.0837542678959692,0.2864200105302203,0.011689294090075021
1247189451,B,0.35551721102416256,0.24967770843776704,0.16690643037536854,0.207384712097994,0.015077605813751097,0.005436332250956822
1197437642,Stub,0.018056775323373898,0.029997619545100333,0.003063037888854715,0.006562348986154532,0.3660028866266486,0.576317331629868
1225691930,Start,0.02954285953137936,0.06703531518901906,0.004422869304737391,0.010881268017200154,0.5044091013675335,0.38370858659013063
1244598725,Start,0.056897750885866606,0.10101379065790057,0.0049668940586916135,0.016365243350675233,0.5583464147649432,0.2624099062819228
1230753198,Start,0.027860422950408505,0.07168615817516362,0.004267827784340411,0.006711684450541946,0.8192963821500591,0.07017752448948654
1244503818,Start,0.08295230245944087,0.32228678469951283,0.005830438068920616,0.02280150682383685,0.5401513807389813,0.025977587209307648
1209003568,Start,0.17003406166398113,0.34125673450824195,0.0069096888786245895,0.031285586740053106,0.4333320245868097,0.01718190362228957
1195585917,Stub,0.012391583219900528,0.01813162238871937,0.0021292027454824646,0.0038551147913450136,0.10552595635640288,0.8579665204981497
1244463510,C,0.36409758504868966,0.5482775812241129,0.020621088319970962,0.04083471587444102,0.022385699409493417,0.0037833301232922875
1235479870,Start,0.10169838072990374,0.18454389926365147,0.006191573826372044,0.024373192183087596,0.6311509974914883,0.052041956505496895
1244050054,Start,0.07389936031613627,0.15292203845786795,0.005675133755942695,0.024041268696677665,0.6906724760634047,0.05278972270997066
1231714830,Start,0.07789171609230514,0.14355207401736944,0.006290038813703144,0.039841506273415046,0.6545559551723408,0.07786870963086658
1245418200,B,0.38692279866496976,0.37345417671559694,0.010397268427767538,0.18707722726830808,0.03221438084668727,0.009934148076670498
1226226208,Stub,0.009485253714355425,0.014523166239330833,0.0018469497808762877,0.003927465683279412,0.05247775891701703,0.917739405665141
1009671491,Start,0.08474354470084541,0.22915155173872118,0.006155979325139627,0.03459490382331065,0.5337252332455686,0.11162878716641443
1197438720,Start,0.0736522968644152,0.21807046681175257,0.003874936034912328,0.007632289094993752,0.6550127564401234,0.041757254753802625
1220668792,Stub,0.016061387737211205,0.028914706175995356,0.002829992238586779,0.006527854282826513,0.17532405897713985,0.7703420005882402
1247633454,C,0.24755593968282188,0.39033654015509023,0.034463721838858166,0.2765103915640747,0.04365026662951135,0.0074831401296435425
993659584,Stub,0.02936807224542972,0.08916015770535753,0.004174514961953701,0.01112124066517093,0.26890363430078335,0.5972723801213048
1231714844,Start,0.1279094782167087,0.2053316072855051,0.0068407526015220885,0.03275380353746306,0.47973918403243415,0.14742517432636693
1146093179,Start,0.06543614650393528,0.25713168541795767,0.0058739058733300814,0.027766959587029755,0.6144285273401908,0.029362775277556395
1221423218,Stub,0.014279651946125273,0.01930929326393704,0.002839938355059417,0.005196224381644044,0.22428911364627144,0.7340857784069629
1198632236,Start,0.09691210915570811,0.2692300295235935,0.006058497194926983,0.053524917116659555,0.5503019279225132,0.02397251908659868
1204273685,Start,0.10614447073311004,0.11918848595810341,0.00471686138791695,0.012280524887773288,0.561414585473087,0.1962550715600094
1216528648,Start,0.1524770186732068,0.2636056730409986,0.007738473491097653,0.017481170816224738,0.5046266775439227,0.05407098643454947
1190632866,Stub,0.008935971238376696,0.01601410063705625,0.0018904996805064226,0.00452752486898158,0.07371723454464979,0.8949146690304294
1212669631,Start,0.039652837220746466,0.10080781620705231,0.005060122122201234,0.013265130754824639,0.650262886008592,0.19095120768658327
1233798238,Start,0.10510726270922224,0.3475240043630102,0.005758243130528196,0.03119165563650625,0.44098895181617104,0.06942988234456224
1233797941,Start,0.06404648840505801,0.3035144299403911,0.003965698312857416,0.007600620216308691,0.5987097930790377,0.022162970046347086
1248018288,C,0.2249855169900069,0.4485301302337415,0.02029662848006155,0.16616204743656496,0.12709578520661596,0.012929891653009135
1225834159,Stub,0.00573078466360425,0.005713930764647622,0.0011400054638334438,0.0017842195929587007,0.013136419834625079,0.9724946396803309
1225861640,Start,0.06293933597788441,0.1804617372262132,0.0049707470528642635,0.020999983609274332,0.6945795503266282,0.03604864580713551
1236697683,Start,0.13388666106656003,0.21818416283585276,0.005895295677196514,0.016888306053548758,0.6108214702707216,0.014324104096120296
1228185877,Start,0.03196758209795896,0.14630866986808785,0.004016923401632362,0.007872505423457396,0.7303612787837717,0.07947304042509179
1225405935,Start,0.09037321764981736,0.33951378430849327,0.007063181305456159,0.05443464535337612,0.48288658902890996,0.025728582353947153
1197821084,Start,0.12623173382276248,0.27513353133640495,0.005975109013350308,0.04930776482788248,0.5316680541331199,0.011683806866479969
1065964569,Stub,0.008011518516233542,0.013777785645065661,0.0015721901184803221,0.0037375371135033044,0.04468810583743139,0.9282128627692857
1214462628,Stub,0.008800008712501969,0.014633058291671476,0.0019106834740682615,0.00447700008392322,0.06986492099783803,0.900314328439997
1197455262,C,0.12960541263932918,0.515288895499226,0.009379388594267193,0.14492404786433633,0.19302448378978454,0.007777771613056805
1234875531,GA,0.15339198006846191,0.20858779508117833,0.04271751554918398,0.5738912031749226,0.016640278702658877,0.004771227423594305
1161616362,Stub,0.01826561208315736,0.03280241295891315,0.002628919940974778,0.006969189357909544,0.22382075938274906,0.715513106276296
1221932048,Start,0.09317727232011579,0.2591010060148532,0.003875730231409767,0.006776437622131939,0.6244546588473558,0.012614894964133466
1246458509,Stub,0.010680443141494864,0.016724545432464537,0.0020512848474147096,0.004463988312464755,0.09161816544606617,0.8744615728200951
1197439260,Start,0.0766955774517961,0.2578165404048317,0.005965747223507311,0.02469607067093397,0.6079844325525512,0.02684163169637975
1250093996,C,0.1461096708982533,0.43300684005443707,0.005540837335480336,0.022925569724158396,0.38275987533445005,0.00965720665322077
1221811539,Stub,0.011480857356611895,0.0212997334216538,0.0020486240432517123,0.004975962722153789,0.13151522041994304,0.8286796020363857
1238466466,Start,0.04351953317659878,0.14360852563474238,0.004513818390811267,0.021679766712414818,0.3962397750477631,0.3904385810376697
1183781331,Start,0.11712738146579663,0.2911308266029914,0.005956639939716705,0.024169980418617495,0.5375392585264697,0.024075913046408135
1164899761,Stub,0.01546726617760844,0.03082498368327053,0.003026239716665384,0.006341083417387056,0.22470141839315827,0.7196390086119103
1245969900,B,0.3362381949627702,0.28631582261167104,0.09764147153759443,0.2549371416694259,0.018487593040607035,0.006379776177931314
1244174358,Start,0.13777759934231731,0.3531076920973442,0.008324596165235029,0.03330532913869357,0.44127700944030734,0.026207773816102543
1214429734,Stub,0.010083461801701558,0.013740237540862116,0.0018172625837326484,0.0035462664625485535,0.08123431584885765,0.8895784557622975
1232708705,Start,0.05011847474416692,0.13484612945986657,0.005380555997136484,0.017765433478572342,0.7416032711421555,0.05028613517810234
1244074611,C,0.15453453237887055,0.25729596701789476,0.008995868762417938,0.17112471957787723,0.2213561785261912,0.18669273373674827
1174785297,Stub,0.010060807081098758,0.022384990871811894,0.0020401149096968747,0.0043325062679032385,0.1329068312802047,0.8282747495892846
